uesi_id,city,year,pm25_mean,who_2021,who_2005
AUS_R11343564,"Perth, AUS",2002,5.82,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2003,5.875,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2004,5.755,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2005,5.535,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2006,5.9350000000000005,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2007,5.685,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2008,5.69,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2009,6.025,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2010,6.713333333333334,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2011,6.173333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2012,6.543333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2013,6.423333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2014,6.493333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2015,7.1466666666666665,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2016,6.57,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2017,5.89,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2018,5.7,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2019,8.046228465203788,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2020,3.91,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2021,5.235,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11343564,"Perth, AUS",2022,4.9,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",1998,3.63,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",1999,4.1,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2000,5.785,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2001,7.11,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2002,6.2700000000000005,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2003,5.495,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2004,5.44,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2005,5.785,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2006,5.25,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2007,5.6899999999999995,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2008,5.6899999999999995,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2009,6.675000000000001,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2010,5.359999999999999,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2011,6.675,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2012,6.484999999999999,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2013,5.84,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2014,5.555,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2015,5.535,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2016,5.51,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2017,5.595000000000001,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2018,6.0649999999999995,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2019,7.773461195165933,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2020,3.86,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677109,"Cairns, AUS",2021,4.19,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",1998,3.39,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",1999,3.27,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2000,4.695,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2001,4.945,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2002,5.37,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2003,4.59,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2004,4.605,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2005,4.38,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2006,4.36,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2007,4.37,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2008,4.225,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2009,5.555,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2010,4.1,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2011,4.529999999999999,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2012,4.765,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2013,4.66,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2014,5.066666666666666,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2015,4.613333333333333,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2016,5.003333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2017,5.32,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2018,5.5200000000000005,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2019,8.22904258027349,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2020,5.01,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2021,4.275,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R11677792,"Brisbane, AUS",2022,3.5,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",1998,4.5,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",1999,4.92,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2000,5.75,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2001,5.51,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2002,5.365,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2003,9.125,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2004,4.915,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2005,4.895,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2006,8.31,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2007,6.21,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2008,5.2,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2009,7.445,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2010,11.206666666666667,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUS_R4246124,"Melbourne, AUS",2011,10.266666666666667,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUS_R4246124,"Melbourne, AUS",2012,12.056666666666667,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUS_R4246124,"Melbourne, AUS",2013,6.0200000000000005,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2014,6.055,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2015,5.03,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2016,5.015000000000001,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2017,5.22,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2018,5.073333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2019,7.264162901655185,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2020,7.870000000000001,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2021,4.734999999999999,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R4246124,"Melbourne, AUS",2022,4.8,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",1998,6.23,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",1999,9.19,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2000,6.83,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2001,8.5,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2002,7.7,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2003,6.15,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2004,7.07,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2005,6.5,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2006,6.35,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2007,6.67,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2008,5.81,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2009,8.1,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2010,5.21,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2011,7.95,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2012,10.39,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUS_R5515884,"Darwin, AUS",2013,6.29,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2014,7.925,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2015,6.97,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2016,5.695,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2017,6.29,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2018,8.05,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2019,8.695297895099829,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2020,5.02,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5515884,"Darwin, AUS",2021,6.4,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",1998,4.56,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",1999,4.1,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2000,5.96,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2001,6.9399999999999995,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2002,8.375,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2003,7.01,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2004,5.984999999999999,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2005,5.734999999999999,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2006,6.29,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2007,5.705,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2008,5.4,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2009,5.91,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2010,5.295,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2011,5.54,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2012,5.845,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2013,7.26,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2014,6.826666666666666,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2015,6.883333333333334,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2016,7.083333333333333,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2017,6.696666666666666,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2018,6.81,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2019,13.832896480323134,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUS_R5750005,"Sydney, AUS",2020,6.57,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2021,5.029999999999999,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
AUS_R5750005,"Sydney, AUS",2022,3.1,Within Recommended Value of 5µg/m^3,Within Recommended Value of 10µg/m^3
AUT_R109166,"Vienna, AUT",1998,19.44,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",1999,18.65,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2000,21.424999999999997,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2001,21.310000000000002,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2002,23.07,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2003,22.68,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2004,19.15,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2005,22.76,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2006,22.37,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2007,16.15,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2008,15.754999999999999,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2009,19.255000000000003,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2010,20.703333333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2011,19.355,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2012,17.64,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2013,19.043333333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2014,16.483333333333334,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2015,16.246666666666666,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2016,18.476666666666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2017,14.435,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUT_R109166,"Vienna, AUT",2018,15.99,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
AUT_R109166,"Vienna, AUT",2019,13.875023403848244,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUT_R109166,"Vienna, AUT",2020,10.556666666666667,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUT_R109166,"Vienna, AUT",2021,11.286666666666667,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
AUT_R109166,"Vienna, AUT",2022,10.5,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
BEL_R2404021,"Brussels, BEL",1998,15.61,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
